name,price,image,info,type,stocks,brand,color
'Paint Tray',31.3,'RES/RES/paintTrayV8.jpg','Paint Tray V8 is a handy tool to be used while painting. It is made of a durable material. It is easy to clean.','Paint Tray',1,'Titebond','Black'
'Paint Tray',47.98,'RES/RES/paintTrayV9.jpg','Paint Tray V9 is a handy tool to be used while painting. It is made of a durable material. It is easy to clean.','Paint Tray',27,'Picquic','Blue'
'Paint Tray',45.55,'RES/RES/paintTrayV10.jpg','Paint Tray V10 is a handy tool to be used while painting. It is made of a durable material. It is easy to clean.','Paint Tray',49,'Klein','Silver'
'Paint Tray',50.56,'RES/RES/paintTrayV11.jpg','Paint Tray V11 is a handy tool to be used while painting. It is made of a durable material. It is easy to clean.','Paint Tray',45,'Henry','White'
'Paint Tray',38.52,'RES/RES/paintTrayV12.jpg','Paint Tray V12 is a handy tool to be used while painting. It is made of a durable material. It is easy to clean.','Paint Tray',47,'MinWax','Silver'
'Sand Paper',87.88,'RES/RES/sandPaperV1.jpg','Sand Paper V1 is an effective tool to smooth out material surface. It can also be used to remove old paints. Can also be used to rough out surface for gluing.','Sand Paper',14,'Titebond','Red'
'Sand Paper',81.6,'RES/RES/sandPaperV2.jpg','Sand Paper V2 is an effective tool to smooth out material surface. It can also be used to remove old paints. Can also be used to rough out surface for gluing.','Sand Paper',38,'Picquic','Gray'
'Sand Paper',100.67,'RES/RES/sandPaperV3.jpg','Sand Paper V3 is an effective tool to smooth out material surface. It can also be used to remove old paints. Can also be used to rough out surface for gluing.','Sand Paper',48,'Great Neck','Blue'
'Sand Paper',103.81,'RES/RES/sandPaperV4.jpg','Sand Paper V4 is an effective tool to smooth out material surface. It can also be used to remove old paints. Can also be used to rough out surface for gluing.','Sand Paper',3,'Home Plus','Blue'
'Sand Paper',102.86,'RES/RES/sandPaperV5.jpg','Sand Paper V5 is an effective tool to smooth out material surface. It can also be used to remove old paints. Can also be used to rough out surface for gluing.','Sand Paper',33,'Henry','Black'
'Sand Paper',138.57,'RES/RES/sandPaperV6.jpg','Sand Paper V6 is an effective tool to smooth out material surface. It can also be used to remove old paints. Can also be used to rough out surface for gluing.','Sand Paper',48,'MinWax','Violet'
'Sand Paper',96.91,'RES/RES/sandPaperV7.jpg','Sand Paper V7 is an effective tool to smooth out material surface. It can also be used to remove old paints. Can also be used to rough out surface for gluing.','Sand Paper',34,'Steel Grip','Red'
'Sand Paper',138.07,'RES/RES/sandPaperV8.jpg','Sand Paper V8 is an effective tool to smooth out material surface. It can also be used to remove old paints. Can also be used to rough out surface for gluing.','Sand Paper',45,'Elmer's','Violet'
'Sand Paper',83.39,'RES/RES/sandPaperV9.jpg','Sand Paper V9 is an effective tool to smooth out material surface. It can also be used to remove old paints. Can also be used to rough out surface for gluing.','Sand Paper',46,'Klein','Red'
'Sand Paper',99.45,'RES/RES/sandPaperV10.jpg','Sand Paper V10 is an effective tool to smooth out material surface. It can also be used to remove old paints. Can also be used to rough out surface for gluing.','Sand Paper',15,'Olympia','White'
'Sand Paper',112.92,'RES/RES/sandPaperV11.jpg','Sand Paper V11 is an effective tool to smooth out material surface. It can also be used to remove old paints. Can also be used to rough out surface for gluing.','Sand Paper',39,'Ifixit','Black'
'Sand Paper',83.52,'RES/RES/sandPaperV12.jpg','Sand Paper V12 is an effective tool to smooth out material surface. It can also be used to remove old paints. Can also be used to rough out surface for gluing.','Sand Paper',47,'Modern Masters','Gray'
'Sand Paper',117.8,'RES/RES/sandPaperV13.jpg','Sand Paper V13 is an effective tool to smooth out material surface. It can also be used to remove old paints. Can also be used to rough out surface for gluing.','Sand Paper',50,'Irwin','Gray'
'Sand Paper',136.84,'RES/RES/sandPaperV14.jpg','Sand Paper V14 is an effective tool to smooth out material surface. It can also be used to remove old paints. Can also be used to rough out surface for gluing.','Sand Paper',26,'Best Way','White'
'Primer Paint',835.29,'RES/RES/primerPaintV1.jpg','Primer Paint V1 is an effective paint for primary coating. This primer increases paint durability. It provides additional protection.','Primer Paint',32,'Modern Masters','Gray'
'Primer Paint',1147.01,'RES/RES/primerPaintV2.jpg','Primer Paint V2 is an effective paint for primary coating. This primer increases paint durability. It provides additional protection.','Primer Paint',27,'Henry','Yellow'
'Primer Paint',839.14,'RES/RES/primerPaintV3.jpg','Primer Paint V3 is an effective paint for primary coating. This primer increases paint durability. It provides additional protection.','Primer Paint',7,'Great Neck','Violet'
'Primer Paint',940.39,'RES/RES/primerPaintV4.jpg','Primer Paint V4 is an effective paint for primary coating. This primer increases paint durability. It provides additional protection.','Primer Paint',1,'Elmer's','Red'
'Primer Paint',987.49,'RES/RES/primerPaintV5.jpg','Primer Paint V5 is an effective paint for primary coating. This primer increases paint durability. It provides additional protection.','Primer Paint',19,'Ifixit','Yellow'
'Primer Paint',1077.44,'RES/RES/primerPaintV6.jpg','Primer Paint V6 is an effective paint for primary coating. This primer increases paint durability. It provides additional protection.','Primer Paint',47,'Milwaukee','Black'
'Primer Paint',1080.72,'RES/RES/primerPaintV7.jpg','Primer Paint V7 is an effective paint for primary coating. This primer increases paint durability. It provides additional protection.','Primer Paint',7,'Irwin','White'
'Primer Paint',928.72,'RES/RES/primerPaintV8.jpg','Primer Paint V8 is an effective paint for primary coating. This primer increases paint durability. It provides additional protection.','Primer Paint',14,'Klein','Black'
'Primer Paint',974.55,'RES/RES/primerPaintV9.jpg','Primer Paint V9 is an effective paint for primary coating. This primer increases paint durability. It provides additional protection.','Primer Paint',49,'Titebond','Blue'
'Primer Paint',1128.31,'RES/RES/primerPaintV10.jpg','Primer Paint V10 is an effective paint for primary coating. This primer increases paint durability. It provides additional protection.','Primer Paint',7,'Best Way','Red'
'Primer Paint',1002.55,'RES/RES/primerPaintV11.jpg','Primer Paint V11 is an effective paint for primary coating. This primer increases paint durability. It provides additional protection.','Primer Paint',44,'Home Plus','Blue'
'Primer Paint',992.49,'RES/RES/primerPaintV12.jpg','Primer Paint V12 is an effective paint for primary coating. This primer increases paint durability. It provides additional protection.','Primer Paint',6,'Stanley','Light Blue'
'Primer Paint',865.93,'RES/RES/primerPaintV13.jpg','Primer Paint V13 is an effective paint for primary coating. This primer increases paint durability. It provides additional protection.','Primer Paint',23,'Steel Grip','Light Blue'
'Primer Paint',845.91,'RES/RES/primerPaintV14.jpg','Primer Paint V14 is an effective paint for primary coating. This primer increases paint durability. It provides additional protection.','Primer Paint',25,'MinWax','Green'
'Primer Paint',993.36,'RES/RES/primerPaintV15.jpg','Primer Paint V15 is an effective paint for primary coating. This primer increases paint durability. It provides additional protection.','Primer Paint',48,'Olympia','Orange'
'Primer Paint',987.93,'RES/RES/primerPaintV16.jpg','Primer Paint V16 is an effective paint for primary coating. This primer increases paint durability. It provides additional protection.','Primer Paint',38,'Picquic','White'
'Wood Sealant',442.18,'RES/RES/woodSealantV1.jpg','Wood Sealant V1 effectively coats wood. Provides layer of protection. Helps block the wood pores.','Wood Sealant',42,'Ifixit','Gray'
'Wood Sealant',418.4,'RES/RES/woodSealantV2.jpg','Wood Sealant V2 effectively coats wood. Provides layer of protection. Helps block the wood pores.','Wood Sealant',17,'Best Way','Red'
'Wood Sealant',496.27,'RES/RES/woodSealantV3.jpg','Wood Sealant V3 effectively coats wood. Provides layer of protection. Helps block the wood pores.','Wood Sealant',9,'Olympia','Maroon'
'Wood Sealant',357.7,'RES/RES/woodSealantV4.jpg','Wood Sealant V4 effectively coats wood. Provides layer of protection. Helps block the wood pores.','Wood Sealant',37,'MinWax','Black'
'Wood Sealant',353.53,'RES/RES/woodSealantV5.jpg','Wood Sealant V5 effectively coats wood. Provides layer of protection. Helps block the wood pores.','Wood Sealant',41,'Titebond','Black'
'Wood Sealant',442.29,'RES/RES/woodSealantV6.jpg','Wood Sealant V6 effectively coats wood. Provides layer of protection. Helps block the wood pores.','Wood Sealant',49,'Irwin','White'
'Wood Sealant',470.13,'RES/RES/woodSealantV7.jpg','Wood Sealant V7 effectively coats wood. Provides layer of protection. Helps block the wood pores.','Wood Sealant',6,'Modern Masters','White'
'Wood Sealant',435.96,'RES/RES/woodSealantV8.jpg','Wood Sealant V8 effectively coats wood. Provides layer of protection. Helps block the wood pores.','Wood Sealant',9,'Klein','Red'
'Wood Sealant',398.89,'RES/RES/woodSealantV9.jpg','Wood Sealant V9 effectively coats wood. Provides layer of protection. Helps block the wood pores.','Wood Sealant',27,'Henry','Gray'
'Wood Sealant',438.01,'RES/RES/woodSealantV10.jpg','Wood Sealant V10 effectively coats wood. Provides layer of protection. Helps block the wood pores.','Wood Sealant',20,'Picquic','Maroon'
'Wood Sealant',470.64,'RES/RES/woodSealantV11.jpg','Wood Sealant V11 effectively coats wood. Provides layer of protection. Helps block the wood pores.','Wood Sealant',5,'Elmer's','Gray'
'Varnish',82.45,'RES/RES/varnishV1.jpg',"'Varnish V1 effectively provides coating protection. Enhances the look of the wooden floors, interior wood, and furniture. Helps in minimizing scratches.'",'Varnish',21,'Titebond','Silver'
'Varnish',121.09,'RES/RES/varnishV2.jpg',"'Varnish V2 effectively provides coating protection. Enhances the look of the wooden floors, interior wood, and furniture. Helps in minimizing scratches.'",'Varnish',12,'Ifixit','Brown'
'Varnish',129.32,'RES/RES/varnishV3.jpg',"'Varnish V3 effectively provides coating protection. Enhances the look of the wooden floors, interior wood, and furniture. Helps in minimizing scratches.'",'Varnish',1,'Milwaukee','White'
'Varnish',107.17,'RES/RES/varnishV4.jpg',"'Varnish V4 effectively provides coating protection. Enhances the look of the wooden floors, interior wood, and furniture. Helps in minimizing scratches.'",'Varnish',37,'Picquic','Black'
'Varnish',83.23,'RES/RES/varnishV5.jpg',"'Varnish V5 effectively provides coating protection. Enhances the look of the wooden floors, interior wood, and furniture. Helps in minimizing scratches.'",'Varnish',37,'Klein','Green'
'Varnish',141.54,'RES/RES/varnishV6.jpg',"'Varnish V6 effectively provides coating protection. Enhances the look of the wooden floors, interior wood, and furniture. Helps in minimizing scratches.'",'Varnish',19,'Henry','Violet'
'Varnish',82.43,'RES/RES/varnishV7.jpg',"'Varnish V7 effectively provides coating protection. Enhances the look of the wooden floors, interior wood, and furniture. Helps in minimizing scratches.'",'Varnish',21,'Stanley','Black'
'Varnish',143.59,'RES/RES/varnishV8.jpg',"'Varnish V8 effectively provides coating protection. Enhances the look of the wooden floors, interior wood, and furniture. Helps in minimizing scratches.'",'Varnish',22,'Home Plus','Black'
'Varnish',91.86,'RES/RES/varnishV9.jpg',"'Varnish V9 effectively provides coating protection. Enhances the look of the wooden floors, interior wood, and furniture. Helps in minimizing scratches.'",'Varnish',7,'MinWax','Silver'
'Varnish',143.01,'RES/RES/varnishV10.jpg',"'Varnish V10 effectively provides coating protection. Enhances the look of the wooden floors, interior wood, and furniture. Helps in minimizing scratches.'",'Varnish',40,'Olympia','White'
'Varnish',139.04,'RES/RES/varnishV11.jpg',"'Varnish V11 effectively provides coating protection. Enhances the look of the wooden floors, interior wood, and furniture. Helps in minimizing scratches.'",'Varnish',23,'Steel Grip','White'
'Varnish',114.31,'RES/RES/varnishV12.jpg',"'Varnish V12 effectively provides coating protection. Enhances the look of the wooden floors, interior wood, and furniture. Helps in minimizing scratches.'",'Varnish',21,'Modern Masters','Brown'
'Varnish',99.54,'RES/RES/varnishV13.jpg',"'Varnish V13 effectively provides coating protection. Enhances the look of the wooden floors, interior wood, and furniture. Helps in minimizing scratches.'",'Varnish',39,'General','Green'
'Varnish',99.85,'RES/RES/varnishV14.jpg',"'Varnish V14 effectively provides coating protection. Enhances the look of the wooden floors, interior wood, and furniture. Helps in minimizing scratches.'",'Varnish',48,'Elmer's','Violet'
'Lacquer',863.85,'RES/RES/lacquerV1.jpg','Lacquer V1 provides extremely glossy finish to a wood surface. Enhances the look of a wood surface. It is durable and resistant to damages.','Lacquer',15,'Picquic','Yellow'
'Lacquer',759.05,'RES/RES/lacquerV2.jpg','Lacquer V2 provides extremely glossy finish to a wood surface. Enhances the look of a wood surface. It is durable and resistant to damages.','Lacquer',6,'Olympia','Black'
'Lacquer',757.39,'RES/RES/lacquerV3.jpg','Lacquer V3 provides extremely glossy finish to a wood surface. Enhances the look of a wood surface. It is durable and resistant to damages.','Lacquer',26,'Elmer's','Blue'
'Lacquer',729.52,'RES/RES/lacquerV4.jpg','Lacquer V4 provides extremely glossy finish to a wood surface. Enhances the look of a wood surface. It is durable and resistant to damages.','Lacquer',28,'Steel Grip','Orange'
'Lacquer',812.69,'RES/RES/lacquerV5.jpg','Lacquer V5 provides extremely glossy finish to a wood surface. Enhances the look of a wood surface. It is durable and resistant to damages.','Lacquer',1,'Ifixit','White'
'Lacquer',883.27,'RES/RES/lacquerV6.jpg','Lacquer V6 provides extremely glossy finish to a wood surface. Enhances the look of a wood surface. It is durable and resistant to damages.','Lacquer',13,'Home Plus','White'
'Lacquer',933.78,'RES/RES/lacquerV7.jpg','Lacquer V7 provides extremely glossy finish to a wood surface. Enhances the look of a wood surface. It is durable and resistant to damages.','Lacquer',18,'Craftsman','Yellow'
'Lacquer',915.53,'RES/RES/lacquerV8.jpg','Lacquer V8 provides extremely glossy finish to a wood surface. Enhances the look of a wood surface. It is durable and resistant to damages.','Lacquer',14,'MinWax','Orange'
'Lacquer',715.47,'RES/RES/lacquerV9.jpg','Lacquer V9 provides extremely glossy finish to a wood surface. Enhances the look of a wood surface. It is durable and resistant to damages.','Lacquer',47,'Milwaukee','Black'
'Lacquer',706.6,'RES/RES/lacquerV10.jpg','Lacquer V10 provides extremely glossy finish to a wood surface. Enhances the look of a wood surface. It is durable and resistant to damages.','Lacquer',30,'Titebond','Gray'
'Wall Paint',801.66,'RES/RES/wallPaintV1.jpg','Wall Paint V1 provides protection for interior surfaces. Protects walls from damaging effects of water. This paint is also durable.','Wall Paint',15,'Craftsman','White'
'Wall Paint',864.52,'RES/RES/wallPaintV2.jpg','Wall Paint V2 provides protection for interior surfaces. Protects walls from damaging effects of water. This paint is also durable.','Wall Paint',35,'Olympia','Red'
'Wall Paint',867.71,'RES/RES/wallPaintV3.jpg','Wall Paint V3 provides protection for interior surfaces. Protects walls from damaging effects of water. This paint is also durable.','Wall Paint',3,'Milwaukee','Violet'
'Wall Paint',851.18,'RES/RES/wallPaintV4.jpg','Wall Paint V4 provides protection for interior surfaces. Protects walls from damaging effects of water. This paint is also durable.','Wall Paint',46,'General','Red'
'Wall Paint',756.33,'RES/RES/wallPaintV5.jpg','Wall Paint V5 provides protection for interior surfaces. Protects walls from damaging effects of water. This paint is also durable.','Wall Paint',45,'Picquic','Gray'
'Wall Paint',702.18,'RES/RES/wallPaintV6.jpg','Wall Paint V6 provides protection for interior surfaces. Protects walls from damaging effects of water. This paint is also durable.','Wall Paint',4,'Home Plus','Black'
'Wall Paint',864.3,'RES/RES/wallPaintV7.jpg','Wall Paint V7 provides protection for interior surfaces. Protects walls from damaging effects of water. This paint is also durable.','Wall Paint',4,'Klein','Blue'
'Wall Paint',858.67,'RES/RES/wallPaintV8.jpg','Wall Paint V8 provides protection for interior surfaces. Protects walls from damaging effects of water. This paint is also durable.','Wall Paint',24,'Steel Grip','Violet'
'Wall Paint',724.08,'RES/RES/wallPaintV9.jpg','Wall Paint V9 provides protection for interior surfaces. Protects walls from damaging effects of water. This paint is also durable.','Wall Paint',37,'Henry','Black'
'Wall Paint',857.72,'RES/RES/wallPaintV10.jpg','Wall Paint V10 provides protection for interior surfaces. Protects walls from damaging effects of water. This paint is also durable.','Wall Paint',4,'MinWax','White'
'Wall Paint',834.37,'RES/RES/wallPaintV11.jpg','Wall Paint V11 provides protection for interior surfaces. Protects walls from damaging effects of water. This paint is also durable.','Wall Paint',18,'Titebond','Blue'
'Wall Paint',753.24,'RES/RES/wallPaintV12.jpg','Wall Paint V12 provides protection for interior surfaces. Protects walls from damaging effects of water. This paint is also durable.','Wall Paint',21,'Elmer's','Red'
'Wall Paint',758.73,'RES/RES/wallPaintV13.jpg','Wall Paint V13 provides protection for interior surfaces. Protects walls from damaging effects of water. This paint is also durable.','Wall Paint',9,'Stanley','Gray'
'Wall Paint',880.71,'RES/RES/wallPaintV14.jpg','Wall Paint V14 provides protection for interior surfaces. Protects walls from damaging effects of water. This paint is also durable.','Wall Paint',30,'Ifixit','Gray'
'Ceiling Paint',918.47,'RES/RES/ceilingPaintV1.jpg','Ceiling Paint V1 is a good paint to be used in ceilings. This paint has a better grip. It also hides some small spots and stains.','Ceiling Paint',45,'Ifixit','Yellow'
'Ceiling Paint',791.68,'RES/RES/ceilingPaintV2.jpg','Ceiling Paint V2 is a good paint to be used in ceilings. This paint has a better grip. It also hides some small spots and stains.','Ceiling Paint',19,'Titebond','Black'
'Ceiling Paint',819.61,'RES/RES/ceilingPaintV3.jpg','Ceiling Paint V3 is a good paint to be used in ceilings. This paint has a better grip. It also hides some small spots and stains.','Ceiling Paint',7,'Home Plus','Blue'
'Ceiling Paint',806.35,'RES/RES/ceilingPaintV4.jpg','Ceiling Paint V4 is a good paint to be used in ceilings. This paint has a better grip. It also hides some small spots and stains.','Ceiling Paint',29,'Olympia','Gray'
'Ceiling Paint',837.35,'RES/RES/ceilingPaintV5.jpg','Ceiling Paint V5 is a good paint to be used in ceilings. This paint has a better grip. It also hides some small spots and stains.','Ceiling Paint',31,'Craftsman','Orange'
'Ceiling Paint',774.7,'RES/RES/ceilingPaintV6.jpg','Ceiling Paint V6 is a good paint to be used in ceilings. This paint has a better grip. It also hides some small spots and stains.','Ceiling Paint',24,'Best Way','White'
'Ceiling Paint',755.58,'RES/RES/ceilingPaintV7.jpg','Ceiling Paint V7 is a good paint to be used in ceilings. This paint has a better grip. It also hides some small spots and stains.','Ceiling Paint',15,'Ace','Black'
'Ceiling Paint',843.31,'RES/RES/ceilingPaintV8.jpg','Ceiling Paint V8 is a good paint to be used in ceilings. This paint has a better grip. It also hides some small spots and stains.','Ceiling Paint',24,'Dewalt','White'
'Ceiling Paint',961.27,'RES/RES/ceilingPaintV9.jpg','Ceiling Paint V9 is a good paint to be used in ceilings. This paint has a better grip. It also hides some small spots and stains.','Ceiling Paint',49,'Irwin','Orange'
'Ceiling Paint',984.94,'RES/RES/ceilingPaintV10.jpg','Ceiling Paint V10 is a good paint to be used in ceilings. This paint has a better grip. It also hides some small spots and stains.','Ceiling Paint',46,'Great Neck','Yellow'
'Spray Paint',793.51,'RES/RES/sprayPaintV1.jpg','Spray Paint V1 is a great tool to quickly cover surfaces. Effectively paints the surfaces evenly. This tool gives a smoother and uniform paint surface.','Spray Paint',48,'Steel Grip','White'
'Spray Paint',93.16,'RES/RES/sprayPaintV2.jpg','Spray Paint V2 is a great tool to quickly cover surfaces. Effectively paints the surfaces evenly. This tool gives a smoother and uniform paint surface.','Spray Paint',29,'Great Neck','Green'
'Spray Paint',84.61,'RES/RES/sprayPaintV3.jpg','Spray Paint V3 is a great tool to quickly cover surfaces. Effectively paints the surfaces evenly. This tool gives a smoother and uniform paint surface.','Spray Paint',47,'Best Way','Yellow'
'Spray Paint',93,'RES/RES/sprayPaintV4.jpg','Spray Paint V4 is a great tool to quickly cover surfaces. Effectively paints the surfaces evenly. This tool gives a smoother and uniform paint surface.','Spray Paint',31,'Stanley','Black'
'Spray Paint',98.87,'RES/RES/sprayPaintV5.jpg','Spray Paint V5 is a great tool to quickly cover surfaces. Effectively paints the surfaces evenly. This tool gives a smoother and uniform paint surface.','Spray Paint',15,'Picquic','Violet'
'Spray Paint',75.13,'RES/RES/sprayPaintV6.jpg','Spray Paint V6 is a great tool to quickly cover surfaces. Effectively paints the surfaces evenly. This tool gives a smoother and uniform paint surface.','Spray Paint',12,'Irwin','Blue'
'Spray Paint',84.45,'RES/RES/sprayPaintV7.jpg','Spray Paint V7 is a great tool to quickly cover surfaces. Effectively paints the surfaces evenly. This tool gives a smoother and uniform paint surface.','Spray Paint',24,'Olympia','White'
'Spray Paint',78.78,'RES/RES/sprayPaintV8.jpg','Spray Paint V8 is a great tool to quickly cover surfaces. Effectively paints the surfaces evenly. This tool gives a smoother and uniform paint surface.','Spray Paint',45,'Titebond','Black'
'Spray Paint',95.08,'RES/RES/sprayPaintV9.jpg','Spray Paint V9 is a great tool to quickly cover surfaces. Effectively paints the surfaces evenly. This tool gives a smoother and uniform paint surface.','Spray Paint',33,'Home Plus','Gray'
'Spray Paint',82.22,'RES/RES/sprayPaintV10.jpg','Spray Paint V10 is a great tool to quickly cover surfaces. Effectively paints the surfaces evenly. This tool gives a smoother and uniform paint surface.','Spray Paint',24,'Craftsman','Red'
'Spray Paint',78.14,'RES/RES/sprayPaintV11.jpg','Spray Paint V11 is a great tool to quickly cover surfaces. Effectively paints the surfaces evenly. This tool gives a smoother and uniform paint surface.','Spray Paint',41,'Ifixit','Gray'
'Spray Paint',79.54,'RES/RES/sprayPaintV12.jpg','Spray Paint V12 is a great tool to quickly cover surfaces. Effectively paints the surfaces evenly. This tool gives a smoother and uniform paint surface.','Spray Paint',8,'Klein','Orange'
'Spray Paint',82.39,'RES/RES/sprayPaintV13.jpg','Spray Paint V13 is a great tool to quickly cover surfaces. Effectively paints the surfaces evenly. This tool gives a smoother and uniform paint surface.','Spray Paint',13,'Modern Masters','Pink'
'Spray Paint',122.55,'RES/RES/sprayPaintV14.jpg','Spray Paint V14 is a great tool to quickly cover surfaces. Effectively paints the surfaces evenly. This tool gives a smoother and uniform paint surface.','Spray Paint',4,'Dewalt','Violet'
'Spray Paint',142.21,'RES/RES/sprayPaintV15.jpg','Spray Paint V15 is a great tool to quickly cover surfaces. Effectively paints the surfaces evenly. This tool gives a smoother and uniform paint surface.','Spray Paint',28,'Milwaukee','Gray'
'Spray Paint',133.95,'RES/RES/sprayPaintV16.jpg','Spray Paint V16 is a great tool to quickly cover surfaces. Effectively paints the surfaces evenly. This tool gives a smoother and uniform paint surface.','Spray Paint',17,'General','Pink'
'Spray Paint',137.81,'RES/RES/sprayPaintV17.jpg','Spray Paint V17 is a great tool to quickly cover surfaces. Effectively paints the surfaces evenly. This tool gives a smoother and uniform paint surface.','Spray Paint',22,'Ace','Red'
'Spray Paint',128.32,'RES/RES/sprayPaintV18.jpg','Spray Paint V18 is a great tool to quickly cover surfaces. Effectively paints the surfaces evenly. This tool gives a smoother and uniform paint surface.','Spray Paint',23,'MinWax','Red'
'Spray Paint',90.22,'RES/RES/sprayPaintV19.jpg','Spray Paint V19 is a great tool to quickly cover surfaces. Effectively paints the surfaces evenly. This tool gives a smoother and uniform paint surface.','Spray Paint',9,'Elmer's','Blue'
'Spray Paint',122.39,'RES/RES/sprayPaintV20.jpg','Spray Paint V20 is a great tool to quickly cover surfaces. Effectively paints the surfaces evenly. This tool gives a smoother and uniform paint surface.','Spray Paint',44,'Henry','Yellow'
'Spray Gun',446.03,'RES/RES/sprayGunV1.jpg','Spray Gun V1 is a great tool for less delicate work. Effectively uses air pressure in applying paint or varnish. This tool gives a smoother appearance.','Spray Gun',32,'Klein','Red'
'Spray Gun',341.16,'RES/RES/sprayGunV2.jpg','Spray Gun V2 is a great tool for less delicate work. Effectively uses air pressure in applying paint or varnish. This tool gives a smoother appearance.','Spray Gun',32,'Home Plus','Blue'
'Spray Gun',345.51,'RES/RES/sprayGunV3.jpg','Spray Gun V3 is a great tool for less delicate work. Effectively uses air pressure in applying paint or varnish. This tool gives a smoother appearance.','Spray Gun',17,'Irwin','White'
'Spray Gun',385.21,'RES/RES/sprayGunV4.jpg','Spray Gun V4 is a great tool for less delicate work. Effectively uses air pressure in applying paint or varnish. This tool gives a smoother appearance.','Spray Gun',47,'Great Neck','Violet'
'Spray Gun',440.69,'RES/RES/sprayGunV5.jpg','Spray Gun V5 is a great tool for less delicate work. Effectively uses air pressure in applying paint or varnish. This tool gives a smoother appearance.','Spray Gun',34,'Dewalt','Gray'
'Spray Gun',333.34,'RES/RES/sprayGunV6.jpg','Spray Gun V6 is a great tool for less delicate work. Effectively uses air pressure in applying paint or varnish. This tool gives a smoother appearance.','Spray Gun',14,'MinWax','Gray'
'Spray Gun',345.54,'RES/RES/sprayGunV7.jpg','Spray Gun V7 is a great tool for less delicate work. Effectively uses air pressure in applying paint or varnish. This tool gives a smoother appearance.','Spray Gun',33,'Ifixit','Blue'
'Spray Gun',326.47,'RES/RES/sprayGunV8.jpg','Spray Gun V8 is a great tool for less delicate work. Effectively uses air pressure in applying paint or varnish. This tool gives a smoother appearance.','Spray Gun',10,'Best Way','Black'
'Spray Gun',342.54,'RES/RES/sprayGunV9.jpg','Spray Gun V9 is a great tool for less delicate work. Effectively uses air pressure in applying paint or varnish. This tool gives a smoother appearance.','Spray Gun',34,'Ace','White'
'Spray Gun',350.55,'RES/RES/sprayGunV10.jpg','Spray Gun V10 is a great tool for less delicate work. Effectively uses air pressure in applying paint or varnish. This tool gives a smoother appearance.','Spray Gun',33,'Steel Grip','Gray'
'Spray Gun',388.36,'RES/RES/sprayGunV11.jpg','Spray Gun V11 is a great tool for less delicate work. Effectively uses air pressure in applying paint or varnish. This tool gives a smoother appearance.','Spray Gun',7,'Milwaukee','Black'
'Spray Gun',385.47,'RES/RES/sprayGunV12.jpg','Spray Gun V12 is a great tool for less delicate work. Effectively uses air pressure in applying paint or varnish. This tool gives a smoother appearance.','Spray Gun',13,'General','Red'
'Spray Gun',430.3,'RES/RES/sprayGunV13.jpg','Spray Gun V13 is a great tool for less delicate work. Effectively uses air pressure in applying paint or varnish. This tool gives a smoother appearance.','Spray Gun',34,'Henry','Violet'
'Spray Gun',303.88,'RES/RES/sprayGunV14.jpg','Spray Gun V14 is a great tool for less delicate work. Effectively uses air pressure in applying paint or varnish. This tool gives a smoother appearance.','Spray Gun',15,'Stanley','Red'
'Ladder',5782.55,'RES/RES/ladderV1.jpg','Ladder V1 is made out from high durable materials. A not too heavy ladder to be carried. Helps to lessen ladder-related injuries.','Ladder',48,'Henry','Black'
'Ladder',5301.85,'RES/RES/ladderV2.jpg','Ladder V2 is made out from high durable materials. A not too heavy ladder to be carried. Helps to lessen ladder-related injuries.','Ladder',44,'MinWax','Black'
'Ladder',5420.75,'RES/RES/ladderV3.jpg','Ladder V3 is made out from high durable materials. A not too heavy ladder to be carried. Helps to lessen ladder-related injuries.','Ladder',13,'Titebond','Yellow'
'Ladder',4844.53,'RES/RES/ladderV4.jpg','Ladder V4 is made out from high durable materials. A not too heavy ladder to be carried. Helps to lessen ladder-related injuries.','Ladder',23,'Modern Masters','Silver'
'Ladder',5177.82,'RES/RES/ladderV5.jpg','Ladder V5 is made out from high durable materials. A not too heavy ladder to be carried. Helps to lessen ladder-related injuries.','Ladder',24,'Klein','Green'
'Ladder',5845.31,'RES/RES/ladderV6.jpg','Ladder V6 is made out from high durable materials. A not too heavy ladder to be carried. Helps to lessen ladder-related injuries.','Ladder',12,'Stanley','White'
'Ladder',5713.93,'RES/RES/ladderV7.jpg','Ladder V7 is made out from high durable materials. A not too heavy ladder to be carried. Helps to lessen ladder-related injuries.','Ladder',29,'Home Plus','Silver'
'Ladder',4901.4,'RES/RES/ladderV8.jpg','Ladder V8 is made out from high durable materials. A not too heavy ladder to be carried. Helps to lessen ladder-related injuries.','Ladder',46,'Ifixit','Yellow'
'Ladder',4985.95,'RES/RES/ladderV9.jpg','Ladder V9 is made out from high durable materials. A not too heavy ladder to be carried. Helps to lessen ladder-related injuries.','Ladder',50,'Olympia','Green'
'Ladder',4654.97,'RES/RES/ladderV10.jpg','Ladder V10 is made out from high durable materials. A not too heavy ladder to be carried. Helps to lessen ladder-related injuries.','Ladder',25,'Picquic','Red'
'Ladder',5852.71,'RES/RES/ladderV11.jpg','Ladder V11 is made out from high durable materials. A not too heavy ladder to be carried. Helps to lessen ladder-related injuries.','Ladder',33,'Dewalt','Brown'
'Ladder',4651.12,'RES/RES/ladderV12.jpg','Ladder V12 is made out from high durable materials. A not too heavy ladder to be carried. Helps to lessen ladder-related injuries.','Ladder',50,'Steel Grip','Silver'
